run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	bam_ftp
ERR599091	SAMEA2622817	ERX555938	PRJEB1787	408172	marine metagenome	APY_AEKIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599091/ERR599091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599091/ERR599091_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599091/APY_AEKIOSF_5_1_D17A8ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599091/APY_AEKIOSF_5_2_D17A8ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599091	TARA_B100001121	
ERR599112	SAMEA2620666	ERX555992	PRJEB1787	408172	marine metagenome	APY_AESIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599112/ERR599112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599112/ERR599112_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599112/APY_AESIOSF_4_1_D1BN1ACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599112/APY_AESIOSF_4_2_D1BN1ACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599112	TARA_B100000378	
ERR599094	SAMEA2619782	ERX556032	PRJEB1787	408172	marine metagenome	APY_ABGIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599094/ERR599094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599094/ERR599094_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599094/APY_ABGIOSF_5_1_C120RACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599094/APY_ABGIOSF_5_2_C120RACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599094	TARA_E500000331	
ERR599119	SAMEA2622817	ERX555960	PRJEB1787	408172	marine metagenome	APY_AEKIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599119/ERR599119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599119/ERR599119_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599119/APY_AEKIOSF_7_1_D17A8ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599119/APY_AEKIOSF_7_2_D17A8ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599119	TARA_B100001121	
ERR599096	SAMEA2622673	ERX556013	PRJEB1787	408172	marine metagenome	APY_AEEIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599096/ERR599096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599096/ERR599096_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599096/APY_AEEIOSF_8_1_D17A8ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599096/APY_AEEIOSF_8_2_D17A8ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599096	TARA_B100000678	
ERR599122	SAMEA2621423	ERX555915	PRJEB1787	408172	marine metagenome	APY_ACMIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599122/ERR599122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599122/ERR599122_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599122/APY_ACMIOSF_5_1_D1C0BACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599122/APY_ACMIOSF_5_2_D1C0BACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599122	TARA_B100000767	
ERR599124	SAMEA2621287	ERX556095	PRJEB1787	408172	marine metagenome	APY_AAXIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599124/ERR599124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599124/ERR599124_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599124/APY_AAXIOSF_8_1_D0745ACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599124/APY_AAXIOSF_8_2_D0745ACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599124	TARA_B100000745	
ERR599101	SAMEA2621272	ERX556075	PRJEB1787	408172	marine metagenome	APY_AAVIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599101/ERR599101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599101/ERR599101_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599101/APY_AAVIOSF_5_1_C120YACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599101/APY_AAVIOSF_5_2_C120YACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599101	TARA_B100000530	
ERR599125	SAMEA2621551	ERX555942	PRJEB1787	408172	marine metagenome	APY_ACRIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599125/ERR599125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599125/ERR599125_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599125/APY_ACRIOSF_5_1_D074HACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599125/APY_ACRIOSF_5_2_D074HACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599125	TARA_B100000809	
ERR599103	SAMEA2621037	ERX556041	PRJEB1787	408172	marine metagenome	APY_AALIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599103/ERR599103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599103/ERR599103_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599103/APY_AALIOSF_7_1_70M2RAAXX_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599103/APY_AALIOSF_7_2_70M2RAAXX_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599103	TARA_B100000482	
ERR599128	SAMEA2622197	ERX556051	PRJEB1787	408172	marine metagenome	APY_ADEIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599128/ERR599128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599128/ERR599128_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599128/APY_ADEIOSF_2_1_C177WACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599128/APY_ADEIOSF_2_2_C177WACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599128	TARA_B100000953	
ERR599105	SAMEA2621132	ERX555934	PRJEB1787	408172	marine metagenome	APY_ACHIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599105/ERR599105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599105/ERR599105_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599105/APY_ACHIOSF_3_1_D074HACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599105/APY_ACHIOSF_3_2_D074HACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599105	TARA_B100000424	
ERR599130	SAMEA2620259	ERX556098	PRJEB1787	408172	marine metagenome	APY_ACCIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599130/ERR599130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599130/ERR599130_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599130/APY_ACCIOSF_5_1_D1BP5ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599130/APY_ACCIOSF_5_2_D1BP5ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599130	TARA_B100000131	
ERR599108	SAMEA2622336	ERX556026	PRJEB1787	408172	marine metagenome	APY_ADGIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599108/ERR599108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599108/ERR599108_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599108/APY_ADGIOSF_2_1_C179JACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599108/APY_ADGIOSF_2_2_C179JACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599108	TARA_B100000927	
ERR599131	SAMEA2620995	ERX556011	PRJEB1787	408172	marine metagenome	APY_AAMIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599131/ERR599131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599131/ERR599131_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599131/APY_AAMIOSF_7_1_D0745ACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599131/APY_AAMIOSF_7_2_D0745ACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599131	TARA_B100000470	
ERR599111	SAMEA2619907	ERX556025	PRJEB1787	408172	marine metagenome	APY_ABNIOSF_r2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599111/ERR599111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599111/ERR599111_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599111/APY_ABNIOSF_1_1_D1C0BACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599111/APY_ABNIOSF_1_2_D1C0BACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599111	TARA_B100000029	
ERR599134	SAMEA2619857	ERX555946	PRJEB1787	408172	marine metagenome	APY_ABLIOSF_r2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599134/ERR599134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599134/ERR599134_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599134/APY_ABLIOSF_4_1_D072HACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599134/APY_ABLIOSF_4_2_D072HACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599134	TARA_A100001234	
ERR599114	SAMEA2622817	ERX556044	PRJEB1787	408172	marine metagenome	APY_AEKIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599114/ERR599114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599114/ERR599114_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599114/APY_AEKIOSF_6_1_D17A8ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599114/APY_AEKIOSF_6_2_D17A8ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599114	TARA_B100001121	
ERR599139	SAMEA2620542	ERX555985	PRJEB1787	408172	marine metagenome	APY_ACFIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599139/ERR599139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599139/ERR599139_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599139/APY_ACFIOSF_6_1_C120RACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599139/APY_ACFIOSF_6_2_C120RACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599139	TARA_B100000212	
ERR599116	SAMEA2619818	ERX556022	PRJEB1787	408172	marine metagenome	APY_ABIIOSF_r2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599116/ERR599116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599116/ERR599116_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599116/APY_ABIIOSF_2_1_D172HACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599116/APY_ABIIOSF_2_2_D172HACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599116	TARA_A100001035	
ERR599147	SAMEA2623295	ERX556097	PRJEB1787	408172	marine metagenome	APY_AENIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599147/ERR599147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599147/ERR599147_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599147/APY_AENIOSF_3_1_D17A8ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599147/APY_AENIOSF_3_2_D17A8ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599147	TARA_B100001964	
ERR599120	SAMEA2621990	ERX555979	PRJEB1787	408172	marine metagenome	APY_ACSIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599120/ERR599120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599120/ERR599120_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599120/APY_ACSIOSF_5_1_D072HACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599120/APY_ACSIOSF_5_2_D072HACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599120	TARA_B100001027	
ERR599157	SAMEA2622733	ERX555994	PRJEB1787	408172	marine metagenome	APY_AEGIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599157/ERR599157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599157/ERR599157_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599157/APY_AEGIOSF_8_1_D17A8ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599157/APY_AEGIOSF_8_2_D17A8ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599157	TARA_B100000686	
ERR599158	SAMEA2620000	ERX556116	PRJEB1787	408172	marine metagenome	APY_ABSIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599158/ERR599158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599158/ERR599158_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599158/APY_ABSIOSF_3_1_D074HACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599158/APY_ABSIOSF_3_2_D074HACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599158	TARA_B100000066	
ERR599121	SAMEA2621536	ERX555997	PRJEB1787	408172	marine metagenome	APY_ACQIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599121/ERR599121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599121/ERR599121_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599121/APY_ACQIOSF_7_1_D1BP5ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599121/APY_ACQIOSF_7_2_D1BP5ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599121	TARA_B100000795	
ERR599167	SAMEA2620035	ERX556078	PRJEB1787	408172	marine metagenome	APY_ABVIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599167/ERR599167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599167/ERR599167_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599167/APY_ABVIOSF_5_1_D1E00ACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599167/APY_ABVIOSF_5_2_D1E00ACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599167	TARA_B100000071	
ERR599126	SAMEA2621198	ERX555999	PRJEB1787	408172	marine metagenome	APY_AAQIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599126/ERR599126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599126/ERR599126_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599126/APY_AAQIOSF_2_1_C120YACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599126/APY_AAQIOSF_2_2_C120YACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599126	TARA_B100000513	
ERR599175	SAMEA2623390	ERX555991	PRJEB1787	408172	marine metagenome	APY_AEPIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599175/ERR599175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599175/ERR599175_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599175/APY_AEPIOSF_4_1_D17A8ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599175/APY_AEPIOSF_4_2_D17A8ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599175	TARA_B100002003	
ERR599132	SAMEA2622197	ERX555974	PRJEB1787	408172	marine metagenome	APY_ADEIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599132/ERR599132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599132/ERR599132_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599132/APY_ADEIOSF_6_1_D172HACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599132/APY_ADEIOSF_6_2_D172HACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599132	TARA_B100000953	
ERR599135	SAMEA2621066	ERX556111	PRJEB1787	408172	marine metagenome	APY_AANIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599135/ERR599135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599135/ERR599135_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599135/APY_AANIOSF_6_1_D0745ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599135/APY_AANIOSF_6_2_D0745ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599135	TARA_B100000459	
ERR599141	SAMEA2620230	ERX556118	PRJEB1787	408172	marine metagenome	APY_ACBIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599141/ERR599141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599141/ERR599141_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599141/APY_ACBIOSF_2_1_D074HACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599141/APY_ACBIOSF_2_2_D074HACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599141	TARA_B100000123	
ERR599143	SAMEA2619927	ERX555943	PRJEB1787	408172	marine metagenome	APY_ABPIOSF_r2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599143/ERR599143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599143/ERR599143_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599143/APY_ABPIOSF_4_1_D1E00ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599143/APY_ABPIOSF_4_2_D1E00ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599143	TARA_B100000034	
ERR599144	SAMEA2620970	ERX556084	PRJEB1787	408172	marine metagenome	APY_AAIIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599144/ERR599144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599144/ERR599144_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599144/APY_AAIIOSF_7_1_63A2BAAXX_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599144/APY_AAIIOSF_7_2_63A2BAAXX_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599144	TARA_B100000497	
ERR599146	SAMEA2620855	ERX556091	PRJEB1787	408172	marine metagenome	APY_AADIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599146/ERR599146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599146/ERR599146_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599146/APY_AADIOSF_8_1_D1E00ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599146/APY_AADIOSF_8_2_D1E00ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599146	TARA_B000000437	
ERR599152	SAMEA2623314	ERX556102	PRJEB1787	408172	marine metagenome	APY_AEMIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599152/ERR599152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599152/ERR599152_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599152/APY_AEMIOSF_4_1_D17A8ACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599152/APY_AEMIOSF_4_2_D17A8ACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599152	TARA_B100001971	
ERR599153	SAMEA2619782	ERX556124	PRJEB1787	408172	marine metagenome	APY_ABGIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599153/ERR599153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599153/ERR599153_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599153/APY_ABGIOSF_1_1_D074HACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599153/APY_ABGIOSF_1_2_D074HACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599153	TARA_E500000331	
ERR599155	SAMEA2619818	ERX556066	PRJEB1787	408172	marine metagenome	APY_ABIIOSF_r2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599155/ERR599155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599155/ERR599155_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599155/APY_ABIIOSF_3_1_D074KACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599155/APY_ABIIOSF_3_2_D074KACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599155	TARA_A100001035	
ERR599156	SAMEA2622837	ERX555935	PRJEB1787	408172	marine metagenome	APY_AELIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599156/ERR599156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599156/ERR599156_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599156/APY_AELIOSF_7_1_D179JACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599156/APY_AELIOSF_7_2_D179JACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599156	TARA_B100001123	
ERR599159	SAMEA2621287	ERX556090	PRJEB1787	408172	marine metagenome	APY_AAXIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599159/ERR599159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599159/ERR599159_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599159/APY_AAXIOSF_2_1_D1BP5ACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599159/APY_AAXIOSF_2_2_D1BP5ACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599159	TARA_B100000745	
ERR599160	SAMEA2622710	ERX556126	PRJEB1787	408172	marine metagenome	APY_AEFIOSF_r1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599160/ERR599160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599160/ERR599160_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599160/APY_AEFIOSF_6_1_D179JACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR599/ERR599160/APY_AEFIOSF_6_2_D179JACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599160	TARA_B100000683	
